artist_id	artist_name	genres
143	Jakub Żytecki	Grunge|Punk blues|Metallic Doom Rock|Salsa|Electronic opera|Psychedelic rock|Trip hop|Pop|Acid techno|Heavy metal|Techno|Speed metal|Visual Kei|Virtual band|Gospel|Sacred|Alternative dance|Tropotianka
144	Shout	Gospel|Metallic Doom Rock|Industrial|Electronica|Rare groove|Sacred|Japanese Pop|Post-punk|Goa trance|Nu metal|Acid rock|Melodic death metal|Oriental metal|Seven-string guitar|Goa trance|Psychedelic rock|Melodic death metal|Emo|Bozlak
145	Moby	Doo-wop|Punk blues|Metallic Doom Rock|Salsa|Speed metal|Acid techno|Sacred|Pop|Grunge|Melodic hardcore|Electronic opera|Gospel|Visual Kei|Danzón|Deathrock|Psychedelic rock|Tropotianka|Hi-NRG|Speed metal|Post-punk|Virtual band|Pop-rap
146	Anberlin	Grindcore|Emo|Emo violence|Metallic Doom Rock|Grindcore|Jam rock|Gospel|Trance|Indian folk|Classic rock|Psychedelic rock|Acid rock|Power electronics
147	Sneaker Pimps	Pop|Emo|Breakbeat hardcore|Grime|Psychedelic rock|Ghetto Rock|Acid rock|Music of Rostov|Jam rock|Gospel
148	Aerosmith	Post-rock|Psychobilly|Jam rock|Emo|Breakbeat hardcore|Pop|Jam band|Music of Rostov|Mathcore|Samba|Grebo|Folk metal
149	Journey	Dub poetry|Music of Rostov|Pop|Mozarabic chant|Dub poetry|Grindcore|Post-rock|Urban jazz|Melodic hardcore|Emo|Jam rock|Gospel|Jam band
150	Savatage	Mambo|Psychedelic rock|Deathrock|Deathrock|Doo-wop|Pop|Electronic opera|Metallic Doom Rock|Salsa|Grindcore|Melodic hardcore|Acid rock|Power metal|Christian alternative rock|Music of Montenegro|Bluegrass|Synthpop|Danzón|Acid rock|Visual Kei|Glam rock|Deathrock
151	Pendragon	Pop|Metallic Doom Rock|Breakbeat hardcore|Sacred|Post-punk|Glam rock|Music of Rostov|Doo-wop|Milonga|Melodic hardcore|Virtual band|Shahin and Sepehr|Psychedelic rock|Emo|Industrial|Urban jazz|Jam rock|Mozarabic chant|Computer Rock
152	Eurythmics	Madrigal|Pambiche|Chiptune|Madrigal|Neo-klezmer|Rock|Neo-klezmer|Nigun|Seven-string guitar|Pop|Madrigal|Big beat|Jam rock|Yodeling|Guajira|Metallic Doom Rock|Kosmische Musik|Guajira
153	Muse	Gospel|Metallic Doom Rock|Psychedelic rock|Sacred|Acid rock|Japanese Pop|Technical death metal|Industrial|Nu metal|Bozlak|Emo|Post-punk|Grime|Grindcore|Acid rock|Progressive rock|Kadans|Jam rock
154	Tech N9ne	Psychedelic trance|Japanese Pop|Pop|Emo|Grindcore|Nu metal|Symphonic|Space rock|Adult album alternative|Power electronics|Gamelan Siteran|Punk rock|Indian folk|Emo violence|Freeform hardcore|Space rock|Classic rock|Metallic Doom Rock|Gospel|Indian folk|Sacred
155	Goo Goo Dolls	Pop|Cuban Hip Hop Latin Electronic|Emo violence|Grindcore|Grindcore|Indian folk|Gospel|Jam rock|Alternative dance
156	MC5	Detroit techno|Jam rock|Grindcore|Pop|Indian folk|Deathcore|Indian folk
157	Chickenfoot	Emo|Folk metal|Jam rock|Goregrind
158	Black River	Pop|Alternative dance|Music of Africa|Grindcore|Emo|Jam rock|Breakbeat hardcore|Post-rock|Psychedelic rock|Trash rock|Samba|Italo disco|Grindcore|Music of Montenegro|Music of Rostov
159	Anti Tank Nun	Emo violence|Pop|Music of Rostov|Ramkbach|Virtual band|Mozarabic chant|Adult album alternative|Metallic Doom Rock|Classic rock|British Invasion|Grindcore|Neo-classical metal|Urban jazz|Punk rock|Alternative dance|Freak folk|Doo-wop|Gospel|Educational|Freak folk
160	Paul Gilbert	Pop|Psychedelic rock|Metallic Doom Rock|Synthpop|Grindcore|Acid rock|Gospel|Deathrock|Deathrock|Doo-wop|Power metal|Melodic hardcore|Sacred|Acid rock|Post-punk|Emo|Grime|Electronic opera|Jug band|Glam rock
161	SBB	Pop|Grindcore|Jam rock|Grindcore|Trance|Metallic Doom Rock|Funk metal|Indian folk|Christian soft rock|Gospel|Japanese Pop|Emo violence
162	Simple Minds	Christian rock|Krautrock|Doo-wop|Intelligent dance|Charity record|Alternative metal|Goregrind|Blues|Visual Kei|Vocal Improvisation|Jam rock|Acid jazz|Breakbeat hardcore|Salsa|Palm-wine|Sainaimu|Cajun
163	Guns N' Roses	Music of Africa|Emo violence|Grindcore|Pop|Alternative dance|Emo|Jam rock|Emo violence|Indian folk|Emo violence
164	Grendel	Acid jazz|Goregrind|Jam rock|Drum and bass|Psychobilly|G-funk|Blues|True metal|Grindcore|Jam band
165	Jake E. Lee	Music of Africa|Pop|Alternative dance|Breakbeat hardcore|Emo|Jam rock|Post-rock|Grindcore|Music of Rostov|Virtual band|Grindcore|Ramkbach|Classic rock|Metallic Doom Rock|Neo-classical metal|Educational
166	Ensiferum	Darkcore|Drum and bass|Jam rock|Post-rock|Blues|Folk metal|Tech House|Christian hardcore|Grindcore|Manila sound|Dirtcore
167	Steve Vai	Darkcore|Post-rock|Jam rock|Folk metal|Goregrind|Grindcore|Music of Rostov|Space rock|Japanese Pop
168	Arsis	Madrigal|Son montuno|Chiptune|Madrigal|Big beat|Shoegazing|Jam rock|Neo-klezmer|Madrigal
169	Death	Jam rock|Drum and bass|Grindcore|Sludge metal|Pop|Hardcore techno|Blues|Post-rock|Folk metal
170	Gorilla Zoe	Jam rock|Christian rock|Pop|Emo|Grindcore|Chutney-soca|Gothic rock|Metallic Doom Rock|Doo-wop|Hardcore techno|New Wave|Gospel|Celtic punk|Hardbag
171	In Flames	Acoustic guitar|Madrigal|Psychedelic rock|Madrigal|Kosmische Musik|Metallic Doom Rock|Music of Montenegro|Neo-klezmer|No Wave
172	Rammstein	Folk metal|Jam rock|Psychobilly|Grindcore|Drum and bass|Goregrind|Deathcore|Music of Rostov|Disc jockey|Samba|Pop|West Coast hip hop|Blues
173	Kid Ink	Mozarabic chant|Urban jazz|Music of Rostov|Pop|Post-rock|Jam rock|Gospel|G-funk|Melodic hardcore|Bozlak|Hardcore techno|Indian folk|Hard rock|Shahin and Sepehr|Dub poetry|Dub poetry
174	Nevermore	Virtual band|Grunge|Punk rock|Adult album alternative|Music of Rostov|G-funk|Pop|Educational|Black gospel|Aggrotech|Bozlak|Mozarabic chant|Melodic hardcore|Symphonic|Chiptune|Cuban Hip Hop Latin Electronic|Post-rock|Modal jazz|British Invasion|Freak folk|Free improvisation|Alternative rock|Modal jazz
175	The Reasoning	Horror film score|Alternative dance|Doo-wop|Grunge|Pop|Psychedelic rock|Music of Rostov|Virtual band|Punk blues|Salsa|Grindcore|Mozarabic chant|Micronesian|G-funk|Urban jazz|Metallic Doom Rock|Miami bass|Grunk|Melodic hardcore|Belgian hip hop|Acid rock|Alternative rock|Bozlak|Music of Africa|Barbershop|Old school hip hop
176	Storm Corrosion	Jam rock|Folk metal|Emo|Pop|Bakersfield sound|Post-rock|Hardcore techno
177	Mike Oldfield	Sacred|Metallic Doom Rock|Acoustic guitar|Madrigal|Pop|Industrial|Kosmische Musik|Gospel|Psychedelic rock|Post-punk|Japanese Pop|Madrigal|Neo-klezmer|Kosmische Musik|Goa trance|Electronic art|Punk blues|Nu metal|Soul, Pop, RnB, Gospel, Hip Hop|Symphonic black metal|Rock
178	Hunter	Virtual band|Sacred|Pop|Metallic Doom Rock|Post-punk|Gospel|Music of Rostov|Educational|Melodic death metal|Doo-wop|Grunge|G-funk|Show tune|Freak folk|Mozarabic chant|Industrial|Salsa|Bozlak|Progressive Electro|Jazz|Grebo
179	Gym Class Heroes	Madrigal|Chiptune|Madrigal|Madrigal|Soul, Pop, RnB, Gospel, Hip Hop|Seven-string guitar|Pop|Raï|Metallic Doom Rock|Guajira|Psychedelic rock|Jam rock
180	The Dear Hunter	Grindcore|Pop|Grindcore|Jam rock|Breakbeat hardcore|Ghetto Rock
181	DMX	Alternative dance|Breakbeat hardcore|Music of Rostov|Jam rock|Virtual band|Pop|Music of Africa|Ramkbach|Cuban Hip Hop Latin Electronic|British Invasion|Grindcore|Neo-classical metal|Metallic Doom Rock
182	Scorpions	Drum and bass|Jam rock|Folk metal|Darkcore|Music of Rostov|Virtual band|Moshcore|Deathcore|Alternative-reggaeton|Dirtcore|Metalcore|Grindcore|Freak folk|Hardcore techno|Crust punk|Sludge metal|Pop|Disc jockey|Seven-string guitar
183	Liquid Tension Experiment	Sacred|Post-punk|Metallic Doom Rock|Oi!|Gospel|Psychedelic trance|Grindcore|G-funk|Classic rock|Psychedelic rock|Symphonic|Power electronics|Synthpunk|Emo|Japanese Pop|Clownstep|Glam rock|Emo violence
184	Meshuggah	Psychobilly|Jam band|Jam rock|Music of Rostov|Grindcore|Breakbeat hardcore|Trash rock|Pop|Trash rock
185	Kings of Leon	Drum and bass|Jam rock|Folk metal|Psychobilly|Samba|Post-rock|Sludge metal|Disc jockey
186	Symphony X	Gospel|Technical death metal|Emo|Metallic Doom Rock|Progressive rock|Jam rock|Technical death metal|Power noise|Hardcore techno|Acid rock|Trallalero|Industrial|Sacred|Japanese Pop
187	Made of Hate	Grunge|Doo-wop|Metallic Doom Rock|Virtual band|Pop|Gospel|Skate punk|Salsa|Modal jazz|Adult album alternative|Rock|Guaguancó|Speed metal|Neo-classical metal|Post-rock|Acid techno|Viking metal|Trip hop|Heavy metal|Salegy|Tropotianka|Speed metal|Southern Gospel|Music of Rostov|Kecapi suling|Lingdian|Symphonic black metal|Punk blues|Riot Grrrl|Melodic death metal|Punk blues|New Wave|Indorock|Indorock|New Wave|Miami bass|Country-rap
188	Theory of a Deadman	Sacred|Metallic Doom Rock|Pop|Post-punk|Psychedelic rock|Gospel|French classical|Computer Rock|Melodic hardcore|Clownstep|Acid rock|Grime|Glam rock|Music of Montenegro|Doo-wop|Acid rock|Industrial|Grindcore|Bozlak
189	Forma	Acoustic guitar
190	Keane	Metallic Doom Rock|Nu metal|Gospel|Japanese Pop|Synthpop|Blues|Mambo|Synthpop|Neo-classical metal|Punk rock|Grindcore|Minimal techno
191	Brandon T. Jackson	Mozarabic chant|Post-rock|Music of Rostov|Mozarabic chant
192	Kult	Grindcore|Samba|Jam rock|Pop|Emo|Post-rock|Jam band|Folk metal
193	Openspace	Breakbeat hardcore|Doo-wop|Speed metal|Salsa|Punk blues|Jam rock|Madrigal|Acoustic guitar|Deathrock|Psychedelic breakbeat|Click House|Grindcore|Danzón|Pop|Grunge|Visual Kei|Heavy metal|North Coast Hip Hop|Techno|Japanese Pop|Post-rock|Music of Rostov|Deathrock|Celtic Fusion|Sacred|Salegy|Neo-classical metal|Madrigal|Psychedelic rock|Bluegrass|Metallic Doom Rock|Christian rock|Tech house|Neo-klezmer|Chiptune|Nu metal|Cajun
194	Helloween	Gospel|Metallic Doom Rock|Nu metal|Japanese Pop|Technical death metal|Industrial|Psychedelic rock|Emo|Jam rock|Acid rock|New Wave|Sacred|Power noise|Post-punk|Hardcore techno|Goa trance|Progressive rock|Technical death metal|Grindcore|New Wave
195	Frost	Pop-rap|Visual Kei|Deathrock|Salsa|Electronic opera|Sacred|Metallic Doom Rock|Danzón|Trip hop|Deathrock|Psychedelic rock|Mambo|Speed metal|Pop|Punk blues|Virtual band|Techno|Heavy metal|Post-punk|Salegy|Danzón
196	Hoobastank	Grindcore|Jam rock|Jam band|Classics|Samba|Pop|Post-rock|Emo
197	Fischerspooner	Grindcore|Jam rock|Emo|Folk metal|New Wave|Oi!|Pop|Cuban Hip Hop Latin Electronic|Hardcore techno|Sludge metal|Gospel|Seven-string guitar
198	Hammerfall	Acoustic guitar|Madrigal|Chiptune|Madrigal|Neo-klezmer|Raï|Raï
199	Hellyeah	Adult album alternative|Breakbeat hardcore|Punk rock|Italian folk|Alternative dance|Music of Rostov|Grunge|Pop|Modal jazz|Freak folk|Milonga|Guaguancó|Doo-wop|Educational|Salsa|Metallic Doom Rock|Black gospel
200	Nas	Sludge metal|Drum and bass|Folk metal|Grindcore|Seven-string guitar|New Wave|Metallic Doom Rock|Pop|Blues|Hardcore techno|Deathcore|Goregrind|Emo|Post-rock|New Wave|Japanese Pop|Gospel|Crust punk|Psychobilly|Industrial|West Coast hip hop|Oriental metal|Celtic punk|Breakbeat
201	Incredible Expanding Mindfuck	Grindcore|Folk metal|Jam rock|Post-rock|Samba|Jam band|Pop|Emo|Disc jockey|Drum and bass
202	Roadrunner United	Pop|Psychedelic rock|Post-rock|Melodic hardcore|Ramkbach|Music of Rostov
203	Iced Earth	Mexican cumbia|Acoustic guitar|Viking metal|Doo-wop|Symphonic|Madrigal|Melodic hardcore|Psychedelic rock|Electronic opera|Soul, Pop, RnB, Gospel, Hip Hop|Visual Kei|Disco|Kosmische Musik|Glam punk|Heavy metal|Son montuno|Mezwed|Maxixe|Sega|Mezwed
204	Ghost Circus	Dubstep|Electronic opera|Heavy metal|Salsa|Metallic Doom Rock|Trip hop|Progressive metal|Pop|Visual Kei|Speed metal|Electronic art|Psychedelic rock|Punk blues|Melodic hardcore|Madrigal|Techno|hip hop|Dubstep|Sacred
206	Tinie Tempah	Mozarabic chant|Pop|Music of Rostov|Dub poetry|Urban jazz
207	Fatboy Slim	Emo violence|Pop|Grindcore|Emo violence|Metallic Doom Rock|Oi!
208	Tears for Fears	Grindcore|Nu metal|Acid rock|Mambo|Emo|Japanese Pop|Metallic Doom Rock
209	Big Big Train	Sacred|Metallic Doom Rock|Alternative|Visual Kei|Post-punk|Pop-rap|Danzón|Salsa|Pop|Electronic opera|Psychedelic rock|Clownstep|Kusemai|Deathrock|Shibuya-kei|Gospel|Mambo|Shibuya-kei|Alternative|Soul jazz|Art rock|Japanese Pop|Virtual band|Afro-Caribbean|Deathrock
210	Dżem	Pop|Psychedelic rock|Trance|Music of Montenegro|Emo|Acid rock|Doo-wop|Breakbeat hardcore|Electronic opera|Melodic hardcore|Rockabilly|Acid rock|Computer Rock|Urban jazz|Mozarabic chant|Kirana Gharana|Japanese Pop
211	Lady Pank	Alternative metal|Christian rock|Hard rock|Crust punk|Chutney-soca|Pop|Doo-wop|Gothic rock|Celtic punk|Jam rock|Psychedelic rock|Deathrock|Alternative metal|Country-rap|Visual Kei|Furniture|Romance|Salsa|Metallic Doom Rock|Cajun
212	Cansei de Ser Sexy	Jam rock|Seven-string guitar|Pop|Metallic Doom Rock|Melodic death metal|Gospel|Emo|Avant-garde jazz|Progressive rock|Deathcore|Grindcore|Symphonic black metal|Melodic death metal|Detroit techno|Japanese Pop|Sludge metal|New Wave|Guaguancó|Christian hip hop|Post-rock|Breakbeat|Deathrash|Educational|Folk metal|Drum and bass|Post-punk|Synthpop|Nu metal|Funkcore
213	Freddie Mercury	Acoustic guitar|Metallic Doom Rock|Madrigal|Pop|Rock|Gospel|Kosmische Musik|Madrigal|Psychedelic rock|Doo-wop|Neo-klezmer|Kosmische Musik|Nigun
214	Unheilig	Acoustic guitar|Madrigal|Neo-klezmer|Madrigal|Kosmische Musik|Bluegrass|Metallic Doom Rock|Rock and Roll|Soul, Pop, RnB, Gospel, Hip Hop|Nigun|Punk blues|Sacred|Kosmische Musik
215	Helmet	Electronic opera|Psychedelic rock|Christian alternative rock|Skate rock|Bozlak|Finnish hip hop|Harsh noise|Skate rock|Mambo|Deathrock|Power trio|Power trio|Electronic dance|Doo-wop|Danzón|Sacred|Metallic Doom Rock|Industrial|Music of Montenegro|Trip hop|Drum and bass|Soul jazz|Finnish hip hop
216	Fort Minor	Bluegrass|Reggae|Pop|Grindcore|Adult album alternative|Soul, Pop, RnB, Gospel, Hip Hop|Free tekno|Punk rock|Psychedelic rock|Classic rock|Electronic opera|Music of Wyoming|Neo-classical metal|Metallic Doom Rock
217	Lupe Fiasco	Emo|Jam rock|Psychobilly|Samba|Pop|Grindcore|Mathcore|Folk metal
218	Sabrina	Pop|Synthpop|Mambo|Breakbeat hardcore|Grindcore|Metallic Doom Rock|Synthpop|Hard rock|Gospel|Music of Montenegro|Post-punk|Music of Rostov|Bozlak
219	Sly & The Family Stone	Darkcore|Tech House|Jam rock|Goregrind
220	Accept	Mambo|Grindcore|Japanese Pop|Nu metal|Emo|Psychedelic rock|Synthpop|Trance|Melodic hardcore|Metallic Doom Rock|Gospel|Sainaimu|Acid rock|Doo-wop|Sacred|Indian folk|Acid rock|Jam rock|Electronic opera|Post-punk
221	Кино	Gospel|Technical death metal|Progressive rock|Metallic Doom Rock|Emo|Jam rock|Technical death metal|Japanese Pop|Hardcore techno|New Wave|Nu metal|Sacred|Power noise|Post-punk
222	Decapitated	Blues|Grindcore|Ambient industrial|Jam rock|Deathcore|Samba|Pambiche|Madrigal|Acoustic guitar|Disc jockey|Alternative-reggaeton
223	Billy Idol	Grindcore|Urban jazz|Pop|Music of Rostov|Mozarabic chant|Virtual band|Punk rock|Adult album alternative|Cuban Hip Hop Latin Electronic|Melodic hardcore|Metallic Doom Rock|Emo
224	Puddle of Mudd	Goa trance|Metallic Doom Rock|Industrial|Gospel|Japanese Pop|Acid rock|Sacred|Nu metal|Psychedelic rock|Post-punk|Goa trance|Folk rock|Folk rock|Oriental metal|Rare groove
225	Alastor	Emo|Metallic Doom Rock|Pop|Jam rock|Seven-string guitar|Sludge metal|Christian rock|Hardcore techno|New Wave|Crust punk|Doo-wop|Gospel|Rock|Symphonic black metal|New Wave|Virtual band|Gothic rock|Nu metal|Salsa|Grindcore|Post-rock|Disco Lento|Music of Rostov
226	Emerson, Lake & Palmer	Synth rock|Pop|Emo|Jam rock|Metallic Doom Rock|Gospel|Adult album alternative|Grindcore|Punk rock|Progressive rock|Hardcore techno|West Coast hip hop|Breakbeat hardcore
227	Paramore	Bluegrass|Two Tone Ska|Psychedelic rock|Madrigal
228	Sweet Noise	Neo-classical metal|Music of Montenegro|Computer Rock|Zouk chouv|Old school hip hop|Punk blues|Psychedelic rock|Alternative dance
229	Kyuss	Dub poetry|Music of Rostov|Dub poetry
230	Lil Eddie	Pop|Progressive rock|Emo|Symphonic|Indian folk
231	Grzegorz Turnau	Merengue Tipico|Grunk|Pop
232	Puppet Show	Grunge|Punk rock|Virtual band|Adult album alternative|Modal jazz|Pop|Music of Rostov|Milonga|Mozarabic chant|Punk blues|Metallic Doom Rock|Sacred|Gospel|Modal jazz
233	Hug me mum	Grunk|Belgian hip hop|Grebo|Rockabilly|Alternative dance|Grindcore|Pop|Symphonic|Melodic hardcore|Opera|Emo|Renaissance
234	THE Dying Breed Feat. Tanaka Koyuki	Pop|Metallic Doom Rock|Gospel|Psychedelic trance
235	Nosound	Pop|Classic rock|Emo violence|Emo|Power electronics|Ragga|Metallic Doom Rock|Indian folk|Adult album alternative|Melodic hardcore|Reggae|Punk rock|Psychedelic rock|Emo violence|Sacred|Indian folk
236	Andrew Lloyd Webber	Acoustic guitar|Madrigal|Chiptune|Madrigal|Psychedelic rock|Soul, Pop, RnB, Gospel, Hip Hop|Raï|Electronic opera|Bluegrass
237	The Lollipops (no die zombies noise unit)	Music of Montenegro|G-funk|Metallic Doom Rock|Post-punk|Clownstep|Pop|Punjabi Dances|Bozlak|Lewoz|Música Popular Brasileira|Classic rock|Psychedelic rock|Gospel|Alternative rock|String|Punk blues|Music of Montenegro|Black metal|Murder|Bluegrass|Alternative rock|Free improvisation|Virtual band|Neo-classical metal|Post-punk|Jazz|Clownstep|Computer Rock|Barbershop|Punjabi Dances|Doo-wop|Progressive Electro|Ambient Dub|Música Popular Brasileira
238	The Rolling Stones	Alternative dance|Virtual band|Grunge|Music of Africa|Sacred|Educational
239	Busta Rhymes	Popular|Nu metal|Popular|Metallic Doom Rock|Pop|Seven-string guitar|Popular
240	Cat Power	Breakbeat hardcore|Jam band|Jam rock|Music of Rostov|Grebo|Pop|Psychobilly|Grindcore|Milonga|Hardcore punk|Virtual band|Opera|Doo-wop|Urban jazz|Mozarabic chant
241	Whale Fall	Classic rock|Pop|Emo violence|Bluegrass|Psychedelic rock|Grime|Emo violence|Music of Montenegro|Melodic hardcore|Reggae|Chicken scratch|G-funk|Two Tone Ska|Neo-classical metal|Emo|Mizik rasin|Electronic art|Acid rock
242	Włochaty	Pop|Emo|Breakbeat hardcore|Emo violence|Classic rock|Grindcore|Jam rock|Adult album alternative|Metallic Doom Rock|Punk rock|Alternative rock|Emo violence|Power electronics|Music of Rostov|Melodic hardcore|Gospel|G-funk|Indian folk|Sacred
243	Ayreon	
244	Joe Cocker	Bluegrass|Electronic opera|Electronic art|Pop|Music of Montenegro|Neo-classical metal|Glam rock|Melodic hardcore|Mizik rasin|Old school hip hop|Acid rock|Grindcore|Doo-wop|Grime|Mambo|Soul, Pop, RnB, Gospel, Hip Hop|Christian alternative rock|Chicken scratch|Power trio|Two Tone Ska
245	Led Zeppelin	Jam rock|Grindcore|New Wave|Pop|Hardcore techno|Metallic Doom Rock|Emo|Sludge metal|Seven-string guitar|Drum and bass|Folk metal|Gospel|Crust punk|Rock|Deathcore|Industrial|Christian rock|Symphonic black metal|Japanese Pop|Psychedelic rock
246	Grip Plyaz	Jam rock|Metallic Doom Rock|Pop|New Wave|Hardcore techno|Gospel|Emo|Rock|Viking metal|Grindcore|Christian rock|Crust punk|Disco Lento|Seven-string guitar
247	George Michael	Pop|Metallic Doom Rock|Acid rock|Gospel|Grime|Sacred|Acid rock|Doo-wop|Electronic opera|Music of Montenegro|Grindcore
248	Slipknot	Pop|Merengue Tipico|Italian popular|Japanese Pop|Italian popular|Nu metal|Sacred|Metallic Doom Rock|Psychedelic rock|Goa trance|Gospel|Dance-punk|Grunk|Geek rock|Folk rock|Post-punk|Maqam al-iraqi|Folk rock|Goa trance|Doo-wop|Industrial|Acid rock|Jam rock|Minimal techno|Jam band|Psychobilly|Merengue
249	Korn	Mozarabic chant|Madrigal|Pop|Disco|Doo-wop|Post-rock|Electronic opera|Post-grunge|Techno|Salsa|Psychedelic rock|Metallic Doom Rock|Seven-string guitar|Acoustic guitar|Melodic hardcore|Romance|Reggaeton|Madrigal|Music of Rostov|Alternative rock
250	Savage Garden	Seven-string guitar|Christian punk|Jam rock|Drum and bass|Symphonic black metal|Goregrind|Folk metal|Grindcore
253	BEAT CRUSADERS	Pop|Grindcore|Grindcore|Jam rock|Funk metal|Psychedelic rock|Ghetto Rock|Trance|Emo|Metallic Doom Rock|Gospel|Grime
254	Xanadu	Gospel|Metallic Doom Rock|Sacred|Psychedelic rock|Grindcore|Post-punk|Jug band|College rock|Acid rock|Synthpop|Grime|Clownstep|Music of Montenegro|Acid rock|Punk blues|Mambo|Japanese Pop|Progressive rock
255	Frontside	Electronic opera
256	Saxon	Emo|Gospel|Technical death metal|Metallic Doom Rock|Hardcore techno|Jam rock|Oi!|Technical death metal|Progressive rock|Industrial|Power noise|New Wave|Post-punk|Grindcore
257	Riot	Grindcore|Jam rock|Symphonic black metal|Pop|Emo|Post-rock|Disc jockey|Deathcore|Canadian rock
258	Mr. Big	Jam rock|Japanese Pop|Pop|Grindcore|Nu metal|Emo|Sonata form|Breakbeat|Virtual band|Symphonic black metal|Smithrock|Tech House
259	R.E.M.	Deathrash|Modal jazz|Oriental metal|Virtual band|Seven-string guitar|Grunge|Music of Rostov|Funkcore|Deathrash|Industrial|Modal jazz|Melodic death metal|Jam rock|Sacred
261	Alex Gaudino feat. Taboo	Electronica|Jam rock|Rare groove|Pop|Emo|Japanese Pop|Nu metal|Grindcore|Rapcore|Metallic Doom Rock|Seven-string guitar|Hardcore techno|Alternative rock|G-funk|Hardcore punk|New Wave|Breakbeat|Gospel|Bozlak|Country gospel|Blues|Post-rock|Synthpop|Drum and bass
